Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:17:14,29.552098735214194,27.37059922474424,17.436386069373402,40.593842411285166,18.577478121003836,2.7
2023-12-17 03:17:15,29.332804327689296,27.495910314758472,16.903813936812934,40.75048127380295,18.32685594097538,2.716666666666667
2023-12-17 03:17:16,29.43308778013896,27.446885467747016,16.996249775174714,40.83409991683477,18.14959620158562,2.7333333333333334
2023-12-17 03:17:17,29.5856602661445,27.370599224744243,17.167893821930946,40.92945772058823,17.939809033328004,2.75
2023-12-17 03:17:18,29.5856602661445,27.442674895043872,17.095818151631317,40.886212318408454,18.083960373927262,2.7666666666666666
2023-12-17 03:17:19,29.5856602661445,27.538406879395783,17.00008616727941,40.82877312779731,18.275424342631073,2.783333333333333
2023-12-17 03:17:20,29.527791803242774,27.53840687939578,17.057954630181143,41.06024697940423,18.072884722475017,2.8
2023-12-17 03:17:21,29.58522756308658,27.571752058797124,17.10055440854137,41.15284067424201,18.11829904472206,2.816666666666667
2023-12-17 03:17:22,29.719906389865727,27.6390914721867,17.167893821930946,41.265073029891305,18.275424342631073,2.8333333333333335
2023-12-17 03:17:23,29.692147298942043,27.583573290339324,17.25117109470201,41.20955484804393,18.136628888012638,2.85
2023-12-17 03:17:24,29.68634485893542,27.615070844698117,17.236251588942842,41.24105240240273,18.193821556723606,2.8666666666666667
2023-12-17 03:17:25,29.68634485893542,27.70621453404731,17.167893821930946,41.33219609175192,18.376108935421993,2.8833333333333333
2023-12-17 03:17:26,29.866008780095825,27.62921571069285,17.167893821930946,41.15253217059151,18.376108935421993,2.9
2023-12-17 03:17:27,29.913355681466353,27.61344983523761,17.15997392794973,41.12894495116464,18.32066967755347,2.9166666666666665
2023-12-17 03:17:28,29.887714044517267,27.6390914721867,17.13433229100064,41.231511498961,18.141178218909847,2.933333333333333
2023-12-17 03:17:29,29.887714044517264,27.639091472186703,17.232929324451398,41.20686224059831,18.264424510723295,2.95
2023-12-17 03:17:30,29.89514159644446,27.72079454338589,17.305716174357862,41.23508772766669,18.22728280236219,2.966666666666667
2023-12-17 03:17:31,29.92127557544757,28.00826831242007,17.436386069373402,41.365757622682224,17.939809033328004,2.9833333333333334
2023-12-17 03:17:32,29.969087002297464,27.69749403789575,17.412480355948453,41.38966333610717,18.035431887027798,3.0
